STRIKE,DTE,MARK_IV,BID_PRICE,ASK_PRICE,QUOTE_DATE,EXPIRY_DATE,DELTA,GAMMA,VEGA,THETA,MONEYNESS,NEGOTIATED_PRICE
44000,1373,0.6916714310646057,27.73695945739746,30.84995651245117,2013-03-14,2016-12-16,0.5374930500984192,0.0016316944966092,17.34909439086914,-13.677446365356444,0.0017931818528636,3.112997055053711
44000,1375,0.6843722462654114,27.75155067443848,30.593873977661133,2013-03-12,2016-12-16,0.5350950956344604,0.001703773275949,17.562610626220703,-12.412949562072754,0.0017788635600681,2.842323303222656
84000,1736,0.6508933901786804,24.0411434173584,24.0511434173584,2013-03-15,2017-12-15,-0.3370943963527679,0.005813589785248,26.1718692779541,-39.912784576416016,0.0009494047619047,0.0100000000000015
44000,1379,0.752501368522644,27.672821044921875,29.26978874206543,2013-03-08,2016-12-16,0.5448821783065796,0.0018220179481431,17.846288681030273,-16.84109878540039,0.0017318181124545,1.596967697143555
84000,1738,0.6430076360702515,24.15412330627441,24.197246551513672,2013-03-13,2017-12-15,-0.3029440343379974,0.0059040421620011,25.53580093383789,-37.08632659912109,0.0009391666594047,0.0431232452392578
84000,1740,0.630376935005188,24.397216796875,24.407216796875,2013-03-11,2017-12-15,-0.3317663967609405,0.0060134828090667,27.20236587524414,-30.827531814575195,0.0009255952380952,0.0100000000000015
44000,1381,0.747303307056427,26.39864921569824,28.064178466796875,2013-03-06,2016-12-16,0.6448061466217041,0.0023202595766633,17.55780792236328,-16.669527053833008,0.0016288635947499,1.6655292510986328
84000,1744,0.6297006011009216,24.249900817871094,24.25990081787109,2013-03-07,2017-12-15,-0.2684306502342224,0.005997609347105,23.74727249145508,-30.82061767578125,0.0009092856815833,0.0100000000000015
84000,1746,0.6047653555870056,24.499971389770508,24.50997138977051,2013-03-05,2017-12-15,-0.218547374010086,0.0065997377969324,21.66318702697754,-30.45565223693848,0.0008528571355952,0.0100000000000015
44000,1383,0.7056612372398376,26.54359245300293,28.06012535095215,2013-03-04,2016-12-16,0.6784144639968872,0.002596067963168,16.912561416625977,-15.519800186157228,0.0015972726995227,1.5165328979492188
48000,1386,0.7485918402671814,26.055923461914062,26.065923461914064,2013-03-01,2016-12-16,0.6631396412849426,0.0026932996697723,16.77405548095703,-16.338775634765625,0.0014695833524166,0.0100000000000015
48000,1373,0.6811922192573547,27.283151626586918,29.12804412841797,2013-03-14,2016-12-16,0.5392130017280579,0.0016113579040393,17.127727508544922,-13.645829200744627,0.0016437500317916,1.844892501831055
48000,1375,0.6781391501426697,27.38506126403809,28.92920684814453,2013-03-12,2016-12-16,0.5350950956344604,0.0016834362177178,17.309255599975586,-12.38133430480957,0.0016306249300625,1.544145584106445
92000,1736,0.6553177237510681,24.932523727416992,24.942523727416997,2013-03-15,2017-12-15,-0.441291481256485,0.0058784722350537,27.553571701049805,-39.40653991699219,0.0008668478260869,0.0100000000000015
48000,1379,0.7307595014572144,27.31509780883789,28.18044090270996,2013-03-08,2016-12-16,0.545548677444458,0.0017999950796365,17.540424346923828,-16.799192428588867,0.0015874999364166,0.8653430938720703
92000,1738,0.6478508710861206,25.126712799072266,25.136712799072267,2013-03-13,2017-12-15,-0.3581157028675079,0.0058523961342871,26.43643951416016,-36.57500457763672,0.0008574999933695,0.0100000000000015
92000,1740,0.634086549282074,25.316856384277344,25.326856384277345,2013-03-11,2017-12-15,-0.3309760689735412,0.005932745989412,26.43781280517578,-30.38612365722656,0.0008451086956521,0.0100000000000015
48000,1381,0.7451276779174805,26.12198257446289,26.55259895324707,2013-03-06,2016-12-16,0.6476662755012512,0.002436340553686,17.452728271484375,-16.73963737487793,0.0014931249618541,0.4306163787841797
92000,1744,0.6337785124778748,25.23513984680176,25.24513984680176,2013-03-07,2017-12-15,-0.2699496150016784,0.0058696162886917,23.33666038513184,-30.347919464111328,0.0008302173614456,0.0100000000000015
92000,1746,0.6094368100166321,25.85881233215332,26.079116821289062,2013-03-05,2017-12-15,-0.3286219239234924,0.0064039542339742,25.25815773010254,-29.765743255615234,0.0007786956455434,0.2203044891357422
48000,1383,0.6982801556587219,26.264753341674805,26.274753341674806,2013-03-04,2016-12-16,0.6858999133110046,0.0027456411626189,16.732194900512695,-15.523468017578123,0.0014641666412291,0.0100000000000015
52000,1386,0.7281213998794556,25.52336311340332,25.53336311340332,2013-03-01,2016-12-16,0.6618302464485168,0.0036890662740916,16.249330520629883,-20.965410232543945,0.0013565384791538,0.0100000000000015
52000,1373,0.6402578949928284,26.51997184753418,28.01854133605957,2013-03-14,2016-12-16,0.6695002913475037,0.002028057584539,17.143083572387695,-13.76447582244873,0.0015173077216538,1.4985694885253906
52000,1375,0.6392850279808044,26.6687126159668,28.08015251159668,2013-03-12,2016-12-16,0.6671022176742554,0.0021364076528698,17.21288299560547,-12.4756441116333,0.0015051922431346,1.4114398956298828
52000,1379,0.6958561539649963,26.75678062438965,26.96500015258789,2013-03-08,2016-12-16,0.6810617446899414,0.0023388585541397,17.56641387939453,-17.003435134887695,0.0014653845566923,0.2082195281982422
52000,1381,0.7318350076675415,25.5999698638916,25.609969863891603,2013-03-06,2016-12-16,0.6566696763038635,0.0034872600808739,17.90924835205078,-18.937768936157227,0.0013782691955576,0.0100000000000015
52000,1383,0.7277534604072571,25.63974952697754,25.64974952697754,2013-03-04,2016-12-16,0.6928989291191101,0.0037503796629607,15.79523468017578,-20.224853515625,0.0013515384380576,0.0100000000000015
94000,0,0.659246563911438,25.08647346496582,25.096473464965825,2013-03-15,2013-03-15,-0.4457558989524841,0.0056619751267135,25.34873962402344,-39.410865783691406,0.0008484042553191,0.0100000000000015
94000,2,0.6513020396232605,25.22935485839844,25.23935485839844,2013-03-13,2013-03-15,-0.3673543930053711,0.0056358990259468,24.26747131347656,-36.58104705810547,0.0008392553126595,0.0100000000000015
94000,4,0.6376691460609436,25.537607192993164,25.54760719299317,2013-03-11,2013-03-15,-0.3710517287254333,0.0057188207283616,23.971458435058597,-30.338275909423828,0.0008271276595744,0.0100000000000015
94000,8,0.6376651525497437,25.36956787109375,25.37956787109375,2013-03-07,2013-03-15,-0.2705152630805969,0.0056500351056456,21.0235538482666,-30.3072566986084,0.0008125531622659,0.0100000000000015
94000,10,0.6387655138969421,26.001440048217773,26.332359313964844,2013-03-05,2013-03-15,-0.3333709239959717,0.0061545735225081,24.71299362182617,-29.79605865478516,0.0007621276530851,0.3309192657470703
60000,1386,0.6935853958129883,24.698070526123047,24.70807052612305,2013-03-01,2016-12-16,0.7366883754730225,0.0059775891713798,14.853318214416504,-24.961917877197266,0.0011756666819333,0.0100000000000015
60000,1373,0.756243109703064,25.39969253540039,25.409692535400392,2013-03-14,2016-12-16,0.6567580699920654,0.0038601765409111,17.976343154907227,-36.243900299072266,0.0013150000254333,0.0100000000000015
60000,1375,0.7518467903137207,25.549753189086918,25.55975318908692,2013-03-12,2016-12-16,0.6701846718788147,0.0039747995324432,17.72443389892578,-27.96174049377441,0.00130449994405,0.0100000000000015
60000,1379,0.7357690930366516,25.517078399658203,25.527078399658205,2013-03-08,2016-12-16,0.7340672612190247,0.0042589134536683,15.54418659210205,-26.015478134155277,0.0012699999491333,0.0100000000000015
60000,1381,0.689033031463623,24.789588928222656,24.799588928222654,2013-03-06,2016-12-16,0.7246090173721313,0.0056999931111931,13.454191207885742,-25.941856384277344,0.0011944999694833,0.0100000000000015
60000,1383,0.6398419737815857,24.78502655029297,24.79502655029297,2013-03-04,2016-12-16,0.7553421258926392,0.0060409842990338,14.590177536010742,-24.102783203125,0.0011713333129833,0.0100000000000015
88000,98,0.6508293151855469,24.292539596557617,24.408824920654297,2013-03-15,2013-06-21,-0.3972170650959015,0.0058607035316526,26.196626663208008,-39.39147186279297,0.00090625,0.1162853240966796
88000,100,0.6452196836471558,24.430381774902344,24.62635040283203,2013-03-13,2013-06-21,-0.3462206125259399,0.005873491987586,25.887983322143555,-36.565956115722656,0.0008964772657954,0.1959686279296875
88000,102,0.6299630403518677,24.678865432739254,24.68886543273926,2013-03-11,2013-06-21,-0.3300724029541015,0.0059018381871283,25.653778076171875,-30.36662101745605,0.0008835227272727,0.0100000000000015
88000,106,0.6327952146530151,24.61969947814941,24.629699478149416,2013-03-07,2013-06-21,-0.2785067558288574,0.0058578788302838,22.322572708129883,-30.359943389892575,0.0008679545142386,0.0100000000000015
88000,108,0.6035222411155701,24.953659057617188,24.96365905761719,2013-03-05,2013-06-21,-0.2946009635925293,0.006532700266689,22.946535110473636,-29.94567108154297,0.000814090902159,0.0100000000000015
68000,1386,0.6675826907157898,24.529335021972656,24.539335021972654,2013-03-01,2016-12-16,0.6877156496047974,0.0059026745148003,18.37963104248047,-25.231809616088867,0.001037352954647,0.0100000000000015
68000,1373,0.6928954124450684,24.25263214111328,24.35654067993164,2013-03-14,2016-12-16,0.6266984939575195,0.0047648609615862,16.66739273071289,-38.53363037109375,0.0011602941400882,0.1039085388183593
68000,1375,0.6767004728317261,24.25433921813965,24.427982330322266,2013-03-12,2016-12-16,0.6255466938018799,0.0048477430827915,16.71536636352539,-28.53935813903809,0.001151029362397,0.1736431121826172
68000,1379,0.6563882231712341,24.39111328125,24.40111328125,2013-03-08,2016-12-16,0.6350963115692139,0.0051413723267614,17.16700553894043,-26.42329406738281,0.0011205881904117,0.0100000000000015
68000,1381,0.6629234552383423,24.576435089111328,24.58643508911133,2013-03-06,2016-12-16,0.7096631526947021,0.005822246428579,15.383081436157228,-26.10643768310547,0.0010539705613088,0.0100000000000015
68000,1383,0.6667502522468567,24.610015869140625,24.620015869140627,2013-03-04,2016-12-16,0.7279506921768188,0.0060715391300618,16.588470458984375,-29.18185806274414,0.0010335293938088,0.0100000000000015
88000,189,0.6508293151855469,24.292539596557617,24.408824920654297,2013-03-15,2013-09-20,-0.3972170650959015,0.0058607035316526,26.196626663208008,-39.39147186279297,0.00090625,0.1162853240966796
88000,191,0.6452196836471558,24.430381774902344,24.62635040283203,2013-03-13,2013-09-20,-0.3462206125259399,0.005873491987586,25.887983322143555,-36.565956115722656,0.0008964772657954,0.1959686279296875
88000,193,0.6299630403518677,24.678865432739254,24.68886543273926,2013-03-11,2013-09-20,-0.3300724029541015,0.0059018381871283,25.653778076171875,-30.36662101745605,0.0008835227272727,0.0100000000000015
88000,197,0.6327952146530151,24.61969947814941,24.629699478149416,2013-03-07,2013-09-20,-0.2785067558288574,0.0058578788302838,22.322572708129883,-30.359943389892575,0.0008679545142386,0.0100000000000015
88000,199,0.6035222411155701,24.953659057617188,24.96365905761719,2013-03-05,2013-09-20,-0.2946009635925293,0.006532700266689,22.946535110473636,-29.94567108154297,0.000814090902159,0.0100000000000015
76000,1386,0.6103708148002625,24.40958023071289,24.41958023071289,2013-03-01,2016-12-16,-0.0235596112906932,0.0059430603869259,13.053394317626951,-23.47316169738769,0.0009281579067894,0.0100000000000015
76000,1373,0.6820518374443054,24.00558853149414,24.024471282958984,2013-03-14,2016-12-16,0.1565632075071334,0.0047436845488846,11.564335823059082,-38.43753433227539,0.0010381579148157,0.0188827514648437
76000,1375,0.673647940158844,24.06793785095215,24.082141876220703,2013-03-12,2016-12-16,0.0781372338533401,0.0048134275712072,10.598589897155762,-28.42227935791016,0.0010298683768815,0.0142040252685546
76000,1379,0.6485361456871033,24.22304916381836,24.23304916381836,2013-03-08,2016-12-16,0.0149162234738469,0.0051004835404455,10.542786598205566,-26.00840187072754,0.0010026315387894,0.0100000000000015
76000,1381,0.6459099054336548,24.41073608398437,24.420736083984377,2013-03-06,2016-12-16,-0.0163465961813926,0.0058164452202618,11.100666046142578,-25.332334518432617,0.0009430262916973,0.0100000000000015
76000,1383,0.6102273464202881,24.48614883422852,24.49614883422852,2013-03-04,2016-12-16,0.003938065841794,0.0059450534172356,12.782547950744627,-23.9604434967041,0.0009247368260394,0.0100000000000015
88000,280,0.6508293151855469,24.292539596557617,24.408824920654297,2013-03-15,2013-12-20,-0.3972170650959015,0.0058607035316526,26.196626663208008,-39.39147186279297,0.00090625,0.1162853240966796
88000,282,0.6452196836471558,24.430381774902344,24.62635040283203,2013-03-13,2013-12-20,-0.3462206125259399,0.005873491987586,25.887983322143555,-36.565956115722656,0.0008964772657954,0.1959686279296875
88000,284,0.6299630403518677,24.678865432739254,24.68886543273926,2013-03-11,2013-12-20,-0.3300724029541015,0.0059018381871283,25.653778076171875,-30.36662101745605,0.0008835227272727,0.0100000000000015
88000,288,0.6327952146530151,24.61969947814941,24.629699478149416,2013-03-07,2013-12-20,-0.2785067558288574,0.0058578788302838,22.322572708129883,-30.359943389892575,0.0008679545142386,0.0100000000000015
88000,290,0.6035222411155701,24.953659057617188,24.96365905761719,2013-03-05,2013-12-20,-0.2946009635925293,0.006532700266689,22.946535110473636,-29.94567108154297,0.000814090902159,0.0100000000000015
84000,1386,0.6029433012008667,24.536142349243164,24.54614234924317,2013-03-01,2016-12-16,-0.268425703048706,0.0067100124433636,23.05406379699707,-30.188112258911133,0.0008397619156666,0.0100000000000015
84000,1373,0.6443650722503662,24.0141716003418,24.0241716003418,2013-03-14,2016-12-16,-0.1369994133710861,0.0057168249040842,19.270938873291016,-39.969970703125,0.0009392857324523,0.0100000000000015
84000,1375,0.6264040470123291,24.09088706970215,24.10088706970215,2013-03-12,2016-12-16,-0.27325639128685,0.0059412778355181,23.640268325805664,-30.002872467041016,0.0009317856743214,0.0100000000000015
84000,1379,0.626334547996521,24.249900817871094,24.25990081787109,2013-03-08,2016-12-16,-0.2685788869857788,0.006019003689289,23.93956756591797,-26.949914932250977,0.0009071428208095,0.0100000000000015
84000,1381,0.6020879745483398,24.46606063842773,24.476060638427736,2013-03-06,2016-12-16,-0.2448086142539978,0.0065656187944114,23.03246688842773,-30.69511604309082,0.0008532142639166,0.0100000000000015
84000,1383,0.599172055721283,24.61833000183105,24.628330001831056,2013-03-04,2016-12-16,-0.2458880841732025,0.0066721709445118,22.38326644897461,-29.652362823486328,0.0008366666521309,0.0100000000000015
49000,35,0.6745397448539734,27.35171127319336,28.44074440002441,2013-03-15,2013-04-19,0.5180891156196594,0.0015859485138207,17.322391510009766,-13.583992004394531,0.0016275510204081,1.089033126831055
49000,37,0.6749659180641174,27.24005508422852,28.922971725463867,2013-03-13,2013-04-19,0.5330221056938171,0.0017257918370887,17.14157485961914,-13.78416919708252,0.001609999987551,1.6829166412353516
49000,39,0.7248569130897522,27.405736923217773,28.079553604125977,2013-03-11,2013-04-19,0.516878604888916,0.0018306964775547,17.233362197875977,-16.164228439331055,0.0015867346938775,0.6738166809082031
49000,43,0.7240561246871948,27.18187713623047,27.84471702575684,2013-03-07,2013-04-19,0.5573914051055908,0.0018818140961229,17.481155395507812,-16.1738224029541,0.0015587754541428,0.6628398895263672
49000,45,0.7391703724861145,25.91790008544922,26.43963050842285,2013-03-05,2013-04-19,0.6595506072044373,0.0026020684745162,16.9511775970459,-16.780803680419922,0.0014620408038775,0.5217304229736328
80000,0,0.6565579771995544,24.034040451049805,24.044040451049806,2013-03-15,2013-03-15,-0.3370734751224518,0.0050767841748893,25.61368751525879,-39.90592956542969,0.000996875,0.0100000000000015
80000,2,0.6474245190620422,24.15799903869629,24.18101692199707,2013-03-13,2013-03-15,-0.3055038750171661,0.0051977345719933,23.086076736450195,-37.07499313354492,0.000986124992375,0.0230178833007812
80000,4,0.6292208433151245,24.373485565185547,24.38348556518555,2013-03-11,2013-03-15,-0.330650120973587,0.0053960876539349,24.51395797729492,-30.878751754760746,0.000971875,0.0100000000000015
50000,35,0.6628751158714294,27.096302032470703,28.639545440673828,2013-03-15,2013-04-19,0.5194588303565979,0.0015859485138207,17.34880256652832,-13.58353042602539,0.001595,1.543243408203125
50000,37,0.6630153059959412,27.06001091003418,28.884071350097656,2013-03-13,2013-04-19,0.5326717495918274,0.0017257918370887,17.14810562133789,-13.78370761871338,0.0015777999878,1.8240604400634768
